gid_root,file_country,level,file
Z05,IND,2,gadm41_IND_2.json
Z05,IND,3,gadm41_IND_3.json
Z05,IND,3,gadm41_IND_3.json
Z06,IND,1,gadm41_IND_1.json
Z06,IND,1,gadm41_IND_1.json
Z06,IND,2,gadm41_IND_2.json
Z06,IND,2,gadm41_IND_2.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,IND,3,gadm41_IND_3.json
Z06,PAK,0,gadm41_PAK_0.json
Z07,IND,0,gadm41_IND_0.json
Z07,IND,1,gadm41_IND_1.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,2,gadm41_IND_2.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z07,IND,3,gadm41_IND_3.json
Z08,CHN,0,gadm41_CHN_0.json
Z08,IND,1,gadm41_IND_1.json
Z08,IND,2,gadm41_IND_2.json
Z08,IND,3,gadm41_IND_3.json
Z09,IND,0,gadm41_IND_0.json
Z09,IND,1,gadm41_IND_1.json
Z09,IND,1,gadm41_IND_1.json
Z09,IND,2,gadm41_IND_2.json
Z09,IND,2,gadm41_IND_2.json
Z09,IND,3,gadm41_IND_3.json
Z09,IND,3,gadm41_IND_3.json
Z09,IND,3,gadm41_IND_3.json
